datetime,reason,weight,is_member,author_name,message,processed_msg
2022-02-06 19:06:12,slow_mode_hit,0,False,レネゲード博士DrRenegadeZ,こよちょこコラボで待機所扱いの山田にダブルスコアつけられてけど大丈夫なんか？,['こよちょこコラボで待機所扱いの山田にダブルスコアつけられてけど大丈夫なんか？']
2022-02-06 19:06:12,id_in_block_list,0,False,レネゲード博士DrRenegadeZ,お嬢自分のポケモンで勝負したい宣言したばかりだけどね,['お嬢自分のポケモンで勝負したい宣言したばかりだけどね']
2022-02-06 19:06:12,name_2_words_msg_jp,0,False,jssmin asoir,ロックダウン（都市封鎖）下に置かれた住民は、ソーシャルメディアで食料不足を訴えている。 ,['ロックダウン（都市封鎖）下に置かれた住民は、ソーシャルメディアで食料不足を訴えている。']
2022-02-06 19:06:12,name_2_words_msg_jp,0,False,Ramiro Ahmad,インフルエンザ程度のオミクロで 騒いで経済犠牲にしてるのやばいけどな ,"['インフルエンザ程度のオミクロで', '騒いで経済犠牲にしてるのやばいけどな']"
2022-02-06 19:06:12,slow_mode_hit,0,False,三味線,5期生清掃員炎上の原を作っておきながら後輩に謝罪を丸投げしてダンマリを貫く,['5期生清掃員炎上の原を作っておきながら後輩に謝罪を丸投げしてダンマリを貫く']
2022-02-06 19:06:12,slow_mode_hit,0,False,三味線,全然ASMRやらないから昨夜はパトラでバブちゃっけど？,['全然ASMRやらないから昨夜はパトラでバブちゃっけど？']
2022-02-06 19:06:12,id_in_block_list,0,False,三味線,山が簡単に数字出す方法,['山が簡単に数字出す方法']
2022-02-06 19:06:12,id_in_block_list,0,False,三味線,血よりも濃い細胞遺伝子で拒否反応ない物質で同化しやすい,['血よりも濃い細胞遺伝子で拒否反応ない物質で同化しやすい']
2022-02-06 19:06:12,id_in_block_list,0,False,三味線,際は気にしまくってるし,['際は気にしまくってるし']
2022-02-06 19:06:12,id_in_block_list,0,False,三味線,土日にぺこスバでリスナー取り合いしてるから二人比べて面白い方へ行く癖で付いてるんじゃないの？,['土日にぺこスバでリスナー取り合いしてるから二人比べて面白い方へ行く癖で付いてるんじゃないの？']
2022-02-06 19:06:13,name_2_words_msg_jp,0,False,Trúc Lan Ngô,元々数字出た時だけ天才天才言われて 数字出ない時は誰も触れない程度の存在だったし ,"['元々数字出た時だけ天才天才言われて', '数字出ない時は誰も触れない程度の存在だったし']"
2022-02-06 19:06:13,id_in_block_list,0,False,berat heyat,このゲームがデバフなだけやで ,['このゲームがデバフなだけやで']
2022-02-06 19:06:13,name_2_words_msg_jp,0,False,Parker Bumpers,それともネタのために1万？投げたやつの履歴分からんのか ,['それともネタのために1万？投げたやつの履歴分からんのか']
2022-02-06 19:06:13,id_in_block_list,0,False,レネゲード博士DrRenegadeZ,返信お待ちしております でもへい民の心中はお察ししてるよ,"['返信お待ちしております', 'でもへい民の心中はお察ししてるよ']"
2022-02-06 19:06:13,name_2_words_msg_jp,0,False,Alban Shyti,やっぱラミィは食レポ系ホロ内で一番といっていいほど質あると思うわ ,['やっぱラミィは食レポ系ホロ内で一番といっていいほど質あると思うわ']
2022-02-06 19:06:14,name_2_words_msg_jp,0,False,belar ilpa,みけさん俺今日誕生日なんだけど誰も祝ってくれないんだ ,['みけさん俺今日誕生日なんだけど誰も祝ってくれないんだ']
2022-02-06 19:06:14,name_2_words_msg_jp,0,False,Lamuna pollen,何を以って正確なのかは分からんが ,['何を以って正確なのかは分からんが']
2022-02-06 19:06:14,name_2_words_msg_jp,0,False,edi kola,あくあは人狼の時はRP剥がれるだけだぞ ,['あくあは人狼の時はRP剥がれるだけだぞ']
2022-02-06 19:06:14,name_2_words_msg_jp,0,False,Family Many,ライン？何で作り直すのまじで、ちょっと早く教えてよライン、あとでDM頂戴 ,['ライン？何で作り直すのまじで、ちょっと早く教えてよライン、あとでDM頂戴']
2022-02-06 19:06:15,name_2_words_msg_jp,0,False,Purna Palki,有害指定を受けないことが不思議に思えるほど不気味なCMに、ネット上には,['有害指定を受けないことが不思議に思えるほど不気味なCMに、ネット上には']
2022-02-06 19:06:16,name_2_words_msg_jp,0,False,Leonardo Heenanm,フブキちゃんまた資源貰えなかったの？,['フブキちゃんまた資源貰えなかったの？']
2022-02-06 19:06:16,name_2_words_msg_jp,0,False,Richard Corneil,上目指すとキリがないからそのへんがお手頃 ,['上目指すとキリがないからそのへんがお手頃']
2022-02-06 19:06:16,name_2_words_msg_jp,0,False,Roland Demiri,レオ君キリっとしつつもかわいいｗこのクリスマスプレゼントで金コイ釣れるのを祈ってますぞい！,['レオ君キリっとしつつもｗこのクリスマスプレゼントで金コイ釣れるのを祈ってますぞい！']
2022-02-06 19:06:17,name_2_words_msg_jp,0,False,Bother Curesw,野うさぎ「バグガーバグガー」←同じ環境下で負けてるのはどう説明すんの？ｗ ,['野うさぎ「バグガーバグガー」←同じ環境下で負けてるのはどう説明すんの？ｗ']
2022-02-06 19:06:18,name_2_words_msg_jp,0,False,teril denis,こないだのマイクラと激辛ラーメン食う奴はかなり人来てた ,['こないだのマイクラと激辛ラーメン食う奴はかなり人来てた']
2022-02-06 19:06:18,name_2_words_msg_jp,0,False,Greta Zetino,こよたちのような新人の6期生、holoXを見に来てくれる人って ,['こよたちのような新人の6期生、holoXを見に来てくれる人って']
2022-02-06 19:06:18,name_2_words_msg_jp,0,False,Thụy Trinh Kiều,そしたらシオンが言ったんだ「正義マンきっしょw」ってなそこで俺は悟ったもう正義という,['そしたらシオンが言ったんだ「正義マンきっしょw」ってなそこで俺は悟ったもう正義という']
2022-02-06 19:06:18,name_2_words_msg_jp,0,False,Banu Nihar,この10年間で日本と韓国エンタメの差はヤバいくらいに開いてしまった。,['この10年間で日本と韓国エンタメの差はヤバいくらいに開いてしまった。']
2022-02-06 19:06:19,name_2_words_msg_jp,0,False,Tacita Imus,お前らおはよう結局昨日の葛葉炎上とそれを隠蔽するためにスレ荒らして潰しまくったアティッシの事どこかまとめた？ ,['お前らおはよう結局昨日の葛葉炎上とそれを隠蔽するためにスレ荒らして潰しまくったアティッシの事どこかまとめた？']
2022-02-06 19:06:19,name_2_words_msg_jp,0,False,Cassie Krolczyk,YouTubeが「不正アカウント弾いて今が正しい同接です」って回答した時点でお前らの負けなのにお前らいつまで現実逃避してんの？ ,['YouTubeが「不正アカウント弾いて今が正しい同接です」って回答した時点でお前らの負けなのにお前らいつまで現実逃避してんの？']
2022-02-06 19:06:19,name_2_words_msg_jp,0,False,Lamuna pollen,ノエスタでやるんだったら軽井沢って嘘つくメリットがないからなぁ ,['ノエスタでやるんだったら軽井沢って嘘つくメリットがないからなぁ']
2022-02-06 19:06:19,name_2_words_msg_jp,0,False,Candra Grapes,一回でいいから大空飛んでるとこ見たかったわ ,['一回でいいから大空飛んでるとこ見たかったわ']
2022-02-06 19:06:20,name_2_words_msg_jp,0,False,Ora Holden,去年12月くらいからラミィが追い抜いてぐんぐん引き離していくの… ,['去年12月くらいからラミィが追い抜いてぐんぐん引き離していくの…']
2022-02-06 19:06:21,name_2_words_msg_jp,0,False,fihbi tigok,活動状況：カバー株式会社では、Twitter や匿名掲示板などの情報ネットワークやYouTubeなどの配信ブラットフォームにおいて、,['活動状況：カバー株式会社では、Twitter\xa0や匿名掲示板などの情報ネットワークやYouTubeなどの配信ブラットフォームにおいて、']
2022-02-06 19:06:21,name_2_words_msg_jp,0,False,Moha Wiersma,多分今日山田こよりに負けるわ完全に6期の王位簒奪 ,['多分今日山田こよりに負けるわ完全に6期の王位簒奪']
2022-02-06 19:06:21,name_2_words_msg_jp,0,False,olivia emma,自身の枠に湧いてるの久しぶりに見たわ ,['自身の枠に湧いてるの久しぶりに見たわ']
2022-02-06 19:06:21,name_2_words_msg_jp,0,False,Harris Mcafee,そりゃ離れた人は一定数いるだろうけど、それが野兎の総意みたいに扱われるのが我慢ならない ,['そりゃ離れた人は一定数いるだろうけど、それが野兎の総意みたいに扱われるのが我慢ならない']
2022-02-06 19:06:21,name_2_words_msg_jp,0,False,Jamison Hajek,ぺこらの数字が減っても箱推しは困らないよね ,['ぺこらの数字が減っても箱推しは困らないよね']
2022-02-06 19:06:22,name_2_words_msg_jp,0,False,Sandra Jordanj,声も心なしかどんどん幼女寄りになってる気がするし,['声も心なしかどんどん幼女寄りになってる気がするし']
2022-02-06 19:06:22,name_2_words_msg_jp,0,False,Dalya Beswick,今泣きながら飛行機飛ばしてるのかな ,['今泣きながら飛行機飛ばしてるのかな']
2022-02-06 19:06:22,name_2_words_msg_jp,0,False,Ross Harper,ホロメンが言ってる病欠が全部真実だと思ってるんだ？ ,['ホロメンが言ってる病欠が全部真実だと思ってるんだ？']
2022-02-06 19:06:23,name_2_words_msg_jp,0,False,Laylasds Anthonyasx,彼女のお金を与える彼女のファンベースが会社の製品であるCalliを泣いている間、 ,['彼女のお金を与える彼女のファンベースが会社の製品であるCalliを泣いている間、']
2022-02-06 19:06:24,name_2_words_msg_jp,0,False,Ashosani Joiyaa,へい民「何で俺たちの事は見てくれないの」 ,['へい民「何で俺たちの事は見てくれないの」']
2022-02-06 19:06:24,name_2_words_msg_jp,0,False,herry alok,Ibがフリーホラゲブームの走りだっけ？ その前にも何かあった？ ,"['Ibがフリーホラゲブームの走りだっけ？', 'その前にも何かあった？']"
2022-02-06 19:06:24,name_2_words_msg_jp,0,False,Dovie Laumbach,俺のぺっさんが化粧なんてするわけない ,['俺のぺっさんが化粧なんてするわけない']
2022-02-06 19:06:25,name_2_words_msg_jp,0,False,Adrianasx Andreswq,クロエは濃厚なガチ恋を育てて儲けられるから美味しい ,['クロエは濃厚なガチ恋を育てて儲けられるから美味しい']
2022-02-06 19:06:25,name_2_words_msg_jp,0,False,Montana Fuest,一月はまだブレ大きいけど年間でこれだけの大差をつけられるのはやっぱさすがよな ,['一月はまだブレ大きいけど年間でこれだけの大差をつけられるのはやっぱさすがよな']
2022-02-06 19:06:26,name_2_words_msg_jp,0,False,smth dixon,だから年収も経済も停滞して他の先進国のお荷物になってるねw ,['だから年収も経済も停滞して他の先進国のお荷物になってるねw']
2022-02-06 19:06:27,name_2_words_msg_jp,0,False,Lorik Dervishi,会社のブランドアカウントCalliを使用してこの人に50人の登録者を贈りました。 ,['会社のブランドアカウントCalliを使用してこの人に50人の登録者を贈りました。']
2022-02-06 19:06:27,name_2_words_msg_jp,0,False,cdseu aseri,フェイクは杞憂民黙らす為のブラフ 交通手段は上野駅待ち合わせの北陸新幹線 ,"['フェイクは杞憂民黙らす為のブラフ', '交通手段は上野駅待ち合わせの北陸新幹線']"
2022-02-06 19:06:27,name_2_words_msg_jp,0,False,Miguel Bechtelg,ぺこーらは好きで配信してるだけであって配信することは義務ではない ,['ぺこーらは好きで配信してるだけであって配信することは義務ではない']
2022-02-06 19:06:29,name_2_words_msg_jp,0,False,ratta kella,確かにチャット参加人数に対して同接減ってるけど下振れレベルとも思える範囲 ,['確かにチャット参加人数に対して同接減ってるけど下振れレベルとも思える範囲']
2022-02-06 19:06:30,name_2_words_msg_jp,0,False,ferat lois,山田　 一軍候補　今までのホロに居なかった存在 ,"['山田\u3000', '一軍候補\u3000今までのホロに居なかった存在']"
